OA11CD,easting,northing
E00019273,517629.002,169970.25
E00019091,523105.854,177464.475
E00019320,512767.196,173927.907
E00019270,512527.371,170573.698
E00019090,522300.848,177430.115
E00019321,512934.545,173710.216
E00019271,512814.101,170540.168
E00019099,522074.953,176888.584
E00019278,516872.888,170881.778
E00019098,521852.882,176769.36
E00019329,512324.034,173439.212
E00019279,517360.475,170949.852
E00019456,516234.651,174417.181
E00019506,519574.751,175044.848
E00019587,517155.453,174241.84
E00019507,518366.066,175125.994
E00019586,517302.721,174514.698
E00019454,516698.778,174442.786
E00019504,519357.394,175138.507
E00019585,516105.391,173460.732
E00019455,515825.927,174211.189
E00019505,518498.104,175182.314
E00019584,515765.388,171093.999
E00019452,516500.031,174569.225
E00019502,518825.669,174164.635
E00019583,516021.335,171172.502
E00019453,516964.639,174303.452
E00019503,518630.909,174010.839
E00019582,515670.266,171480.484
E00019450,516632.308,174632.764
E00019500,518542.055,174263.058
E00019581,515488.511,171231.945
E00019451,516990.859,174582.853
E00019446,516463.696,174362.042
E00019536,515797.018,172680.773
E00019447,515962.693,173984.317
E00019537,515219.528,172669.24
E00019444,516427.485,174877.269
E00019534,515840.275,172776.646
E00019445,516083.797,174199.761
E00019535,515505.949,172850.544
E00019442,518784.69,176007.251
E00019532,515705.637,172966.108
E00019443,518806.445,175732.652
E00019533,515178.536,173133.308
E00019440,518696.083,175187.383
E00019530,515494.888,173101.133
E00019531,516046.851,173058.059
E00019448,515931.772,173853.319
E00019538,515863.142,172524.649
E00019449,516486.393,174730.808
E00019539,515504.784,172635.374
E00019626,515007.02,172845.128
E00019627,514427.595,172782.787
E00019624,514725.233,172221.055
E00019625,514997.764,172663.259
E00019622,514749.997,173339.211
E00019623,515087.289,172893.457
E00019620,516566.25,173941.22
E00019621,517175.816,174017.815
E00019628,514593.895,172830.614
E00019629,514843.712,172759.997
E00019106,522395.031,176322.935
E00019187,517837.962,171622.7
E00019366,519238.919,177474.091
E00019107,522275.664,176362.92
E00019186,517520.794,171854.929
E00019367,519183.495,177378.621
E00019104,522428.816,176455.758
E00019185,517392.134,171948.623
E00019364,519086.896,177670.073
E00019105,521706.434,176470.572
E00019184,516979.916,172019.874
E00019365,519009.006,177210.027
E00019102,521974.882,176561.046
E00019183,517911.368,172241.997
E00019362,519196.133,175908.436
E00019182,516924.605,171938.954
E00019363,519165.142,175787.238
E00019100,522205.114,176712.526
E00019101,522213.203,176506.628
E00019180,517091.763,172125.466
E00019361,519462.494,175993.178
E00019108,522576.021,177934.296
E00019189,517078.114,171726.544
E00019368,519274.615,177288.339
E00019109,522891.191,177841.601
E00019188,517126.092,171857.51
E00019369,519060.097,177149.466
E00019236,513783.164,169590.36
E00019546,514871.062,172134.009
E00019237,513820.984,169481.948
E00019547,516194.475,172094.846
E00019234,513560.56,169592.959
E00019544,515427.78,172382.33
E00019235,513376.485,169645.5
E00019545,514970.256,172325.979
E00019232,512959.739,169839.376
E00019542,516021.262,172319.448
E00019233,512958.881,169606.042
E00019543,515609.742,172362.541
E00019230,513027.315,169995.098
E00019540,515338.224,172509.907
E00019231,514104.824,169570.139
E00019238,514907.725,168971.411
E00019548,516103.658,171988.8
E00019239,515646.047,168788.398
E00019549,515654.022,171884.387
E00019416,518721.258,175631.059
E00019497,518118.76,174512.394
E00019676,514053.11,173689.881
E00019417,518521.353,175683.659
E00019496,518403.047,174517.015
E00019677,514456.313,174402.239
E00019414,519878.812,175784.596
E00019495,518723.668,174442.039
E00019674,514516.09,173745.006
E00019415,518846.07,175522.44
E00019494,517819.714,174606.245
E00019675,514915.4,173543.482
E00019412,519557.792,175714.315
E00019493,518772.22,174161.803
E00019672,513129.356,173838.051
E00019413,518673.473,175886.865
E00019492,517880.875,174756.2
E00019673,513844.163,173732.286
E00019410,518453.881,175337.948
E00019491,518572.545,174509.66
E00019411,520090.213,175761.283
E00019490,518450.887,174602.934
E00019671,513592.39,173812.256
E00019418,519464.635,175587.963
E00019499,518330.59,174319.894
E00019419,519332.385,175519.547
E00019498,518289.309,174480.916
E00019679,513813.496,174279.741
E00019156,515036.057,171354.223
E00019157,515285.739,171216.223
E00019154,514784.029,171293.171
E00019155,515304.322,171105.273
E00019152,514197.076,171301.296
E00019150,514350.867,171211.124
E00019151,515563.472,171465.598
E00019158,514489.835,171065.884
E00019159,514248.421,171028.841
E00019336,519272.031,176164.928
E00019246,513116.097,171654.968
E00019337,518926.058,176033.704
E00019247,512983.247,171501.231
E00019334,512432.909,173265.858
E00019244,512683.962,171557.174
E00019335,513148.992,173187.657
E00019245,512774.421,171653.774
E00019332,513579.734,173286.322
E00019242,512391.12,170888.918
E00019333,512697.424,173212.524
E00019330,514111.991,173220.701
E00019240,513919.429,170428.594
E00019331,512848.364,173336.65
E00019241,513218.69,171540.255
E00019338,519031.544,175907.543
E00019248,512884.748,171378.582
E00019339,519359.828,175825.649
E00019249,513665.589,171459.854
E00019426,519095.26,175475.47
E00019516,518417.973,174857.394
E00019597,516355.098,173674.827
E00019427,518416.044,175448.578
E00019517,517556.242,174851.086
E00019596,516628.92,173700.602
E00019424,519986.922,175461.005
E00019514,518270.205,175071.758
E00019595,516519.892,173749.735
E00019425,518119.654,175435.155
E00019515,519151.659,174946.003
E00019422,518533.132,175583.594
E00019593,516683.204,173817.618
E00019423,518247.162,175585.897
E00019513,518541.186,174909.376
E00019592,517504.123,173877.588
E00019420,518268.177,175696.383
E00019510,518716.134,174889.9
E00019591,516945.191,173950.08
E00019421,519841.051,175683.34
E00019511,518778.399,174983.758
E00019590,516993.201,173847.805
E00019428,520074.592,175431.156
E00019518,518890.743,174826.908
E00019599,516453.003,173199.244
E00019429,519750.866,175488.107
E00019519,515646.224,173380.162
E00019598,516545.762,173557.23
E00019606,515972.923,173216.712
E00019607,516183.856,172990.994
E00019604,516285.008,173295.892
E00019605,515939.659,173382.725
E00019684,514572.683,174103.455
E00019602,516630.361,173481.621
E00019683,514261.409,174148.832
E00019603,515997.984,173423.803
E00019682,513621.767,174232.28
E00019600,516317.15,173507.93
E00019681,514109.079,174261.042
E00019601,516031.889,173458.151
E00019680,513596.282,174361.941
E00019608,517203.12,174612.779
E00019609,517721.649,174217.125
E00019166,515176.247,171722.897
E00019167,514975.414,171735.261
E00019164,514848.913,171807.679
E00019165,515299.003,171615.887
E00019162,514043.774,170949.747
E00019163,514354.842,170971.573
E00019160,514134.768,170682.519
E00019161,514985.463,171012.398
E00019168,514532.637,171503.713
E00019169,514945.672,171643.592
E00019346,519328.622,176857.803
E00019347,519574.615,176633.954
E00019344,519195.162,176930.81
E00019345,519089.692,176767.984
E00019342,519452.456,177023.719
E00019343,519091.11,176985.87
E00019340,519311.127,177532.884
E00019341,519352.775,177216.102
E00019348,518897.121,176884.362
E00019349,519446.698,176741.803
E00019216,513327.029,170075.575
E00019297,517696.189,170418.85
E00019476,516864.663,174782.058
E00019526,515754.36,173254.578
E00019217,513523.692,170496.424
E00019296,517053.306,170320.336
E00019477,516536.22,174945.033
E00019527,515636.563,173243.05
E00019214,512818.969,170385.462
E00019295,516327.665,170579.379
E00019474,516636.02,175148.177
E00019524,515395.67,173273.614
E00019215,512663.815,170318.43
E00019294,516807.398,170316.762
E00019475,516489.454,175156.255
E00019525,515489.34,173307.517
E00019212,513734.576,169702.427
E00019293,516781.836,170546.488
E00019472,516102.174,173940.714
E00019522,515722.981,172600.505
E00019213,513722.736,170179.096
E00019292,517371.221,170420.909
E00019473,515738.101,173736.299
E00019523,515048.885,172505.968
E00019210,513452.897,170136.468
E00019291,517153.161,170578.704
E00019470,515477.371,173677.25
E00019520,515104.837,173237.292
E00019211,514220.386,169742.103
E00019290,516470.252,170623.472
E00019471,515683.078,173853.608
E00019521,515887.285,172944.284
E00019218,513078.982,170436.265
E00019299,517245.787,169775.246
E00019478,518487.638,174888.648
E00019528,515300.33,173158.555
E00019219,512939.379,170266.743
E00019298,517680.908,170281.985
E00019479,518174.328,175010.628
E00019529,515789.326,173137.213
E00019656,514047.198,174454.23
E00019657,514001.555,173959.183
E00019654,514988.466,173023.798
E00019655,514110.998,172866.73
E00019652,514647.143,172963.844
E00019653,514424.265,173035.699
E00019650,514327.883,173072.12
E00019651,514150.561,173020.644
E00019659,514128.72,174069.915
E00174881,519713.734,176862.687
E00019136,520485.281,175157.84
E00019137,520313.11,174906.758
E00019134,520602.841,175034.874
E00019135,520226.853,175112.135
E00019132,520314.997,175220.004
E00019130,519750.997,175180.914
E00019138,520117.058,174982.783
E00019139,519882.049,174841.259
E00019226,513970.189,170073.328
E00019316,513357.425,174151.651
E00019397,522633.736,175487.806
E00019576,516423.463,171554.133
E00019317,513201.924,174251.086
E00019396,522545.031,175544.698
E00019227,513358.914,169945.729
E00019577,515902.411,171473.66
E00019314,513457.763,174171.222
E00019395,521214.51,175525.935
E00019574,516352.859,171422.328
E00019315,513090.042,174286.913
E00019394,521552.026,175607.293
E00019225,513359.988,169763.856
E00019575,515855.727,171564.101
E00019312,513396.212,173042.829
E00019393,521435.963,175529.234
E00019222,513138.487,170166.369
E00019572,515631.618,171704.484
E00019313,512845.504,173924.408
E00019501,518441.449,174360.852
E00019580,516186.996,171324.235
E00019458,516532.302,174289.298
E00019508,517876.521,175165.972
E00019589,517689.795,174005.429
E00019459,516738.779,174241.261
E00019509,518532.345,175056.538
E00019588,517788.455,174037.768
E00019636,514786.881,172505.836
E00019637,514600.094,172357.696
E00019634,514222.204,172690.193
E00019635,514045.499,172579.811
E00019632,514724.495,172709.313
E00019630,514517.167,172733.606
E00019631,513897.749,172502.806
E00019638,514263.927,172612.366
E00019116,520198.357,175572.604
E00019197,517738.688,172789.6
E00019376,520315.49,175789.806
E00019117,520580.975,175566.371
E00019196,518131.904,174238.23
E00019377,521486.838,175945.104
E00019114,520831.986,175620.022
E00019195,518017.906,174272.996
E00019374,521957.702,176120.664
E00019115,520315.72,175688.758
E00019194,518170.316,174354.6
E00019375,521221.615,175842.367
E00019112,520712.604,174630.061
E00019193,518029.147,174426.175
E00019372,521787.108,176122.827
E00019113,520536.516,175699.001
E00019192,518625.005,171285.561
E00019373,521293.486,175986.892
E00019110,520792.101,175160.788
E00019191,517347.753,171619.568
E00019370,521493.925,175711.988
E00019111,519922.973,175112.796
E00019371,521253.647,175602.046
E00019118,520718.808,175621.245
E00019199,518106.182,173105.944
E00019378,521084.343,175894.327
E00019119,520363.873,175579.173
E00019198,517890.811,172821.605
E00019379,521160.214,175884.462
E00019466,515237.985,174052.025
E00019206,516822.653,172374.598
E00019287,516885.647,170698.703
E00019556,515630.401,171029.99
E00019467,515499.792,173979.663
E00019207,516967.544,172309.121
E00019286,516624.334,170861.358
E00019557,515371.524,170898.302
E00019464,515511.857,174130.551
E00019285,516419.453,171032.514
E00019554,516478.525,171222.429
E00019465,516247.176,173939.426
E00019205,517788.153,172438.039
E00019284,517458.179,170811.386
E00019555,515520.322,171129.945
E00019462,516952.922,174141.278
E00019202,517816.269,172636.951
E00019283,516991.849,170849.203
E00019552,516118.451,171077.888
E00019463,516814.094,174085.095
E00019203,516857.988,172506.681
E00019282,517116.625,170960.481
E00019553,515684.566,170558.502
E00019460,516526.714,174144.853
E00019200,517004.553,172661.233
E00019281,516672.367,170964.024
E00019201,517086.013,172582.468
E00019280,517305.385,171035.987
E00019461,516589.088,174126.671
E00019551,516102.704,170878.926
E00019208,517183.669,172277.709
E00019289,516925.574,170516.234
E00019468,516815.371,173989.833
E00019558,515769.925,171236.003
E00019209,513081.45,169660.074
E00019288,517179.978,170749.87
E00019469,515645.499,173934.201
E00019559,515800.992,170875.796
E00019646,514438.108,173271.884
E00019647,514575.156,173290.144
E00019644,513108.485,172161.012
E00019645,514502.638,172270.453
E00019642,513691.654,172432.836
E00019643,513283.308,172378.854
E00019640,514338.624,172404.108
E00019641,514271.01,172278.283
E00019648,514759.099,172971.523
E00019649,514947.75,173116.693
E00019126,520537.782,175438.898
E00019127,520935.835,175330.599
E00019077,522352.814,177727.718
E00019124,520966.013,175063.348
E00019125,520295.069,175431.953
E00019122,520713.63,175473.688
E00019123,521077.365,175431.701
E00019120,520972.196,175566.644
E00019121,520910.942,175622.854
E00174884,515804.91,172252.079
E00174885,515625.927,172075.049
E00174882,519670.319,177233.121
E00019128,520681.65,175289.867
E00019078,522690.978,177789.859
E00174887,519696.272,176528.189
E00019129,519831.67,175256.671
E00019079,522951.07,177724.207
E00174880,519668.386,176926.883
E00174883,519748.794,176680.546
E00019306,513934.651,173330.963
E00019387,521893.668,175999.082
E00019256,513337.208,171005.418
E00019566,515758.89,170697.774
E00174886,519730.876,177052.135
E00019307,513453.555,173366.259
E00019386,521373.888,175912.947
E00019257,513913.086,170932
E00019567,516260.814,170401.62
E00019304,517346.434,169611.366
E00019385,520599.017,175865.1
E00019254,512833.89,170928.32
E00019564,516222.392,170789.987
E00019305,517493.985,169382.384
E00019384,520066.983,175952.625
E00019255,512421.007,171084.778
E00019565,515968.545,170565.397
E00019302,517091.868,169926.024
E00019383,521016.051,175975.83
E00019252,512632.892,171112.991
E00019562,516057.338,170670.377
E00019303,517402.314,169690.879
E00019382,520930.086,175868.669
E00019253,512447.14,171209.757
E00019563,515581.154,170772.039
E00019300,517039.971,170140.655
E00019381,519952.954,175886.618
E00019250,512994.803,171188.955
E00019560,516213.64,171003.296
E00019301,517279.459,170073.409
E00019380,521023.265,175853.883
E00019251,513806.375,171093.849
E00019561,515606.938,170868.597
E00019308,513559.848,173087.925
E00019389,521453.341,175825.231
E00019258,512284.366,170980.348
E00019568,516378.763,170432.636
E00019309,513563.12,172869.635
E00019388,520227.842,176088.113
E00019259,512599.826,170986.738
E00019569,516680.275,170210.852
E00019436,518966.868,175218.937
E00019437,518882.972,175128.404
E00019434,519467.611,175365.702
E00019435,518281.449,175295.508
E00019432,518311.113,175469.224
E00019433,518588.675,175362.299
E00019430,519959.733,175578.928
E00019431,519632.27,175404.081
E00019438,519341.389,175308.943
E00019439,518828.518,175240.165
E00019616,517782.496,174235.235
E00019617,517553.798,174159.204
E00019614,517625.248,174257.382
E00019615,517488.733,174251.114
E00019612,517390.82,174320.584
E00019613,517071.304,174348.969
E00019610,517513.238,174464.443
E00019611,517302.931,174208.885
E00019618,517348.436,174114.912
E00019619,517133.844,174119.158
E00019176,518332.017,173987.98
E00019177,517274.067,172169.243
E00019175,518253.597,174279.27
E00019172,514879.512,171430.712
E00019173,515274.864,171491.545
E00019170,513921.966,171565.618
