oa11cd,num_500m,num_1km,mindist
E00001288,0,0,1
E00001289,0,0,1
E00001290,0,0,1
E00001291,0,0,1
E00001292,0,0,1
E00001293,0,0,1
E00001294,0,0,1
E00001295,0,0,1
E00001296,0,0,1
E00001297,0,0,1
E00001298,0,0,1
E00001299,0,0,1
E00001300,0,0,1
E00001301,0,0,1
E00001302,0,0,1
E00001303,0,0,1
E00001304,0,0,1
E00001305,0,0,1
E00001306,0,0,1
E00001307,0,0,1
E00001308,0,0,1
E00001309,0,0,1
E00001310,0,0,1
E00001311,0,0,1
E00001312,0,0,1
E00001313,0,0,1
E00001314,0,0,1
E00001315,0,0,1
E00001316,0,0,1
E00001317,0,0,1
E00001318,0,0,1
E00001319,0,0,1
E00001320,0,0,1
E00001321,0,0,1
E00001322,0,0,1
E00001323,0,0,1
E00001324,0,0,1
E00001325,0,0,1
E00001326,0,0,1
E00001327,0,0,1
E00001328,0,0,1
E00001329,0,0,1
E00001330,0,0,1
E00001331,0,0,1
E00001332,0,0,1
E00001333,0,0,1
E00001334,0,0,1
E00001335,0,0,1
E00001336,0,0,1
E00001337,0,0,1
E00001338,0,0,1
E00001339,0,0,1
E00001340,0,0,1
E00001341,0,0,1
E00001342,0,0,1
E00001343,0,0,1
E00001344,0,0,1
E00001345,0,0,1
E00001346,0,0,1
E00001347,0,0,1
E00001348,0,0,1
E00001349,0,0,1
E00001350,0,0,1
E00001351,0,0,1
E00001352,0,0,1
E00001353,0,0,1
E00001354,0,0,1
E00001355,0,0,1
E00001356,0,0,1
E00001357,0,0,1
E00001358,0,0,1
E00001359,0,0,1
E00001360,0,0,1
E00001361,0,0,1
E00001362,0,0,1
E00001363,0,0,1
E00001364,0,0,1
E00001365,0,0,1
E00001366,0,0,1
E00001367,0,0,1
E00001368,0,0,1
E00001369,0,0,1
E00001370,0,0,1
E00001371,0,0,1
E00001372,0,0,1
E00001373,0,0,1
E00001374,0,0,1
E00001375,0,0,1
E00001376,0,0,1
E00001377,0,0,1
E00001378,0,0,1
E00001379,0,0,1
E00001380,0,0,1
E00001381,0,0,1
E00001382,0,0,1
E00001383,0,0,1
E00001384,0,0,1
E00001385,0,0,1
E00001386,0,0,1
E00001387,0,0,1
E00001388,0,0,1
E00001389,0,0,1
E00001390,0,0,1
E00001391,0,0,1
E00001392,0,0,1
E00001393,0,0,1
E00001394,0,0,1
E00001395,0,0,1
E00001396,0,0,1
E00001397,0,0,1
E00001398,0,0,1
E00001399,0,0,1
E00001400,0,0,1
E00001401,0,0,1
E00001402,0,0,1
E00001403,0,0,1
E00001404,0,0,1
E00001405,0,0,1
E00001406,0,0,1
E00001407,0,0,1
E00001408,0,0,1
E00001409,0,0,1
E00001410,0,0,1
E00001411,0,0,1
E00001412,0,0,1
E00001413,0,0,1
E00001414,0,0,1
E00001415,0,0,1
E00001416,0,0,1
E00001417,0,0,1
E00001418,0,0,1
E00001419,0,0,1
E00001420,0,0,1
E00001421,0,0,1
E00001422,0,0,1
E00001423,0,0,1
E00001424,0,0,1
E00001425,0,0,1
E00001426,0,0,1
E00001427,0,0,1
E00001428,0,0,1
E00001429,0,0,1
E00001430,0,0,1
E00001431,0,0,1
E00001432,0,0,1
E00001433,0,0,1
E00001434,0,0,1
E00001435,0,0,1
E00001436,0,0,1
E00001437,0,0,1
E00001438,0,0,1
E00001439,0,0,1
E00001440,0,0,1
E00001441,0,0,1
E00001442,0,0,1
E00001443,0,0,1
E00001444,0,0,1
E00001445,0,0,1
E00001446,0,0,1
E00001447,0,0,1
E00001448,0,0,1
E00001449,0,0,1
E00001450,0,0,1
E00001451,0,0,1
E00001452,0,0,1
E00001453,0,0,1
E00001454,0,0,1
E00001455,0,0,1
E00001456,0,0,1
E00001457,0,0,1
E00001458,0,0,1
E00001459,0,0,1
E00001460,0,0,1
E00001461,0,0,1
E00001462,0,0,1
E00001463,0,0,1
E00001464,0,0,1
E00001465,0,0,1
E00001466,0,0,1
E00001467,0,0,1
E00001468,0,0,1
E00001469,0,0,1
E00001470,0,0,1
E00001471,0,0,1
E00001472,0,0,1
E00001474,0,0,1
E00001475,0,0,1
E00001476,0,0,1
E00001477,0,0,1
E00001478,0,0,1
E00001479,0,0,1
E00001480,0,0,1
E00001481,0,0,1
E00001482,0,0,1
E00001483,0,0,1
E00001484,0,0,1
E00001485,0,0,1
E00001486,0,0,1
E00001487,0,0,1
E00001488,0,0,1
E00001489,0,0,1
E00001490,0,0,1
E00001491,0,0,1
E00001492,0,0,1
E00001493,0,0,1
E00001494,0,0,1
E00001495,0,0,1
E00001496,0,0,1
E00001497,0,0,1
E00001498,0,0,1
E00001499,0,0,1
E00001500,0,0,1
E00001501,0,0,1
E00001502,0,0,1
E00001503,0,0,1
E00001504,0,0,1
E00001505,0,0,1
E00001506,0,0,1
E00001507,0,0,1
E00001508,0,0,1
E00001509,0,0,1
E00001510,0,0,1
E00001511,0,0,1
E00001512,0,0,1
E00001513,0,0,1
E00001514,0,0,1
E00001515,0,0,1
E00001516,0,0,1
E00001517,0,0,1
E00001518,0,0,1
E00001519,0,0,1
E00001520,0,0,1
E00001521,0,0,1
E00001522,0,0,1
E00001523,0,0,1
E00001524,0,0,1
E00001525,0,0,1
E00001526,0,0,1
E00001527,0,0,1
E00001528,0,0,1
E00001529,0,0,1
E00001530,0,0,1
E00001531,0,0,1
E00001532,0,0,1
E00001533,0,0,1
E00001534,0,0,1
E00001535,0,0,1
E00001536,0,0,1
E00001537,0,0,1
E00001538,0,0,1
E00001539,0,0,1
E00001540,0,0,1
E00001541,0,0,1
E00001542,0,0,1
E00001543,0,0,1
E00001544,0,0,1
E00001545,0,0,1
E00001546,0,0,1
E00001547,0,0,1
E00001548,0,0,1
E00001549,0,0,1
E00001550,0,0,1
E00001551,0,0,1
E00001552,0,0,1
E00001553,0,0,1
E00001554,0,0,1
E00001555,0,0,1
E00001556,0,0,1
E00001557,0,0,1
E00001558,0,0,1
E00001559,0,0,1
E00001560,0,0,1
E00001561,0,0,1
E00001562,0,0,1
E00001563,0,0,1
E00001564,0,0,1
E00001565,0,0,1
E00001566,0,0,1
E00001567,0,0,1
E00001568,0,0,1
E00001570,0,0,1
E00001571,0,0,1
E00001572,0,0,1
E00001573,0,0,1
E00001574,0,0,1
E00001575,0,0,1
E00001576,0,0,1
E00001577,0,0,1
E00001578,0,0,1
E00001579,0,0,1
E00001580,0,0,1
E00001581,0,0,1
E00001582,0,0,1
E00001583,0,0,1
E00001584,0,0,1
E00001585,0,0,1
E00001586,0,0,1
E00001587,0,0,1
E00001588,0,0,1
E00001589,0,0,1
E00001590,0,0,1
E00001591,0,0,1
E00001592,0,0,1
E00001593,0,0,1
E00001594,0,0,1
E00001595,0,0,1
E00001596,0,0,1
E00001597,0,0,1
E00001598,0,0,1
E00001599,0,0,1
E00001600,0,0,1
E00001601,0,0,1
E00001602,0,0,1
E00001603,0,0,1
E00001604,0,0,1
E00001605,0,0,1
E00001606,0,0,1
E00001607,0,0,1
E00001608,0,0,1
E00001609,0,0,1
E00001610,0,0,1
E00001611,0,0,1
E00001612,0,0,1
E00001613,0,0,1
E00001614,0,0,1
E00001615,0,0,1
E00001616,0,0,1
E00001617,0,0,1
E00001618,0,0,1
E00001619,0,0,1
E00001620,0,0,1
E00001621,0,0,1
E00001622,0,0,1
E00001623,0,0,1
E00001624,0,0,1
E00001625,0,0,1
E00001626,0,0,1
E00001627,0,0,1
E00001628,0,0,1
E00001629,0,0,1
E00001630,0,0,1
E00001631,0,0,1
E00001632,0,0,1
E00001633,0,0,1
E00001634,0,0,1
E00001635,0,0,1
E00001636,0,0,1
E00001637,0,0,1
E00001638,0,0,1
E00001639,0,0,1
E00001640,0,0,1
E00001641,0,0,1
E00001642,0,0,1
E00001643,0,0,1
E00001644,0,0,1
E00001645,0,0,1
E00001646,0,0,1
E00001647,0,0,1
E00001648,0,0,1
E00001649,0,0,1
E00001650,0,0,1
E00001651,0,0,1
E00001652,0,0,1
E00001653,0,0,1
E00001654,0,0,1
E00001655,0,0,1
E00001656,0,0,1
E00001657,0,0,1
E00001658,0,0,1
E00001659,0,0,1
E00001660,0,0,1
E00001661,0,0,1
E00001662,0,0,1
E00001663,0,0,1
E00001664,0,0,1
E00001665,0,0,1
E00001666,0,0,1
E00001667,0,0,1
E00001668,0,0,1
E00001669,0,0,1
E00001670,0,0,1
E00001671,0,0,1
E00001672,0,0,1
E00001673,0,0,1
E00001674,0,0,1
E00001675,0,0,1
E00001676,0,0,1
E00001677,0,0,1
E00001678,0,0,1
E00001679,0,0,1
E00001680,0,0,1
E00001681,0,0,1
E00001682,0,0,1
E00001683,0,0,1
E00001684,0,0,1
E00001685,0,0,1
E00001686,0,0,1
E00001687,0,0,1
E00001688,0,0,1
E00001689,0,0,1
E00001690,0,0,1
E00001691,0,0,1
E00001692,0,0,1
E00001693,0,0,1
E00001694,0,0,1
E00001695,0,0,1
E00001696,0,0,1
E00001697,0,0,1
E00001698,0,0,1
E00001699,0,0,1
E00001700,0,0,1
E00001701,0,0,1
E00001702,0,0,1
E00001703,0,0,1
E00001704,0,0,1
E00001705,0,0,1
E00001706,0,0,1
E00001707,0,0,1
E00001708,0,0,1
E00001709,0,0,1
E00001710,0,0,1
E00001711,0,0,1
E00001712,0,0,1
E00001713,0,0,1
E00001714,0,0,1
E00001715,0,0,1
E00001716,0,0,1
E00001717,0,0,1
E00001718,0,0,1
E00001719,0,0,1
E00001720,0,0,1
E00001721,0,0,1
E00001722,0,0,1
E00001723,0,0,1
E00001724,0,0,1
E00001725,0,0,1
E00001726,0,0,1
E00001727,0,0,1
E00001728,0,0,1
E00001729,0,0,1
E00001730,0,0,1
E00001731,0,0,1
E00001732,0,0,1
E00001733,0,0,1
E00001734,0,0,1
E00001735,0,0,1
E00001736,0,0,1
E00001737,0,0,1
E00001738,0,0,1
E00001739,0,0,1
E00001740,0,0,1
E00001741,0,0,1
E00001742,0,0,1
E00001743,0,0,1
E00001744,0,0,1
E00001745,0,0,1
E00001746,0,0,1
E00001747,0,0,1
E00001748,0,0,1
E00001749,0,0,1
E00001750,0,0,1
E00001751,0,0,1
E00001752,0,0,1
E00001753,0,0,1
E00001754,0,0,1
E00001755,0,0,1
E00001756,0,0,1
E00001757,0,0,1
E00001758,0,0,1
E00001759,0,0,1
E00001760,0,0,1
E00001761,0,0,1
E00001762,0,0,1
E00001763,0,0,1
E00001764,0,0,1
E00001765,0,0,1
E00001766,0,0,1
E00001767,0,0,1
E00001768,0,0,1
E00001769,0,0,1
E00001770,0,0,1
E00001771,0,0,1
E00001772,0,0,1
E00001773,0,0,1
E00001774,0,0,1
E00001775,0,0,1
E00001776,0,0,1
E00001777,0,0,1
E00001778,0,0,1
E00001779,0,0,1
E00001780,0,0,1
E00001781,0,0,1
E00001782,0,0,1
E00001783,0,0,1
E00001784,0,0,1
E00001785,0,0,1
E00001786,0,0,1
E00001787,0,0,1
E00001788,0,0,1
E00001789,0,0,1
E00001790,0,0,1
E00001791,0,0,1
E00001792,0,0,1
E00001793,0,0,1
E00001794,0,0,1
E00001795,0,0,1
E00001796,0,0,1
E00001797,0,0,1
E00001798,0,0,1
E00001799,0,0,1
E00001800,0,0,1
E00001801,0,0,1
E00001802,0,0,1
E00001803,0,0,1
E00001804,0,0,1
E00001805,0,0,1
E00001806,0,0,1
E00001807,0,0,1
E00001808,0,0,1
E00001809,0,0,1
E00001810,0,0,1
E00001811,0,0,1
E00001812,0,0,1
E00001813,0,0,1
E00001814,0,0,1
E00001815,0,0,1
E00001816,0,0,1
E00001817,0,0,1
E00001818,0,0,1
E00001819,0,0,1
E00001820,0,0,1
E00001821,0,0,1
E00001822,0,0,1
E00001823,0,0,1
E00001824,0,0,1
E00001825,0,0,1
E00001826,0,0,1
E00001827,0,0,1
E00001828,0,0,1
E00001829,0,0,1
E00001830,0,0,1
E00001831,0,0,1
E00001832,0,0,1
E00001833,0,0,1
E00001834,0,0,1
E00001835,0,0,1
E00001836,0,0,1
E00001837,0,0,1
E00001838,0,0,1
E00001839,0,0,1
E00001840,0,0,1
E00001841,0,0,1
E00001842,0,0,1
E00001843,0,0,1
E00001844,0,0,1
E00001845,0,0,1
E00001846,0,0,1
E00001847,0,0,1
E00001848,0,0,1
E00001849,0,0,1
E00001851,0,0,1
E00001852,0,0,1
E00001853,0,0,1
E00001854,0,0,1
E00001855,0,0,1
E00001856,0,0,1
E00001857,0,0,1
E00001858,0,0,1
E00001859,0,0,1
E00001860,0,0,1
E00001861,0,0,1
E00001862,0,0,1
E00001863,0,0,1
E00001864,0,0,1
E00001865,0,0,1
E00001866,0,0,1
E00001867,0,0,1
E00001868,0,0,1
E00001869,0,0,1
E00001870,0,0,1
E00001871,0,0,1
E00001872,0,0,1
E00001873,0,0,1
E00001874,0,0,1
E00001875,0,0,1
E00001876,0,0,1
E00001877,0,0,1
E00001878,0,0,1
E00001879,0,0,1
E00001880,0,0,1
E00001881,0,0,1
E00001882,0,0,1
E00001883,0,0,1
E00001884,0,0,1
E00001885,0,0,1
E00001886,0,0,1
E00001887,0,0,1
E00001888,0,0,1
E00001889,0,0,1
E00001890,0,0,1
E00001891,0,0,1
E00001892,0,0,1
E00001893,0,0,1
E00001894,0,0,1
E00001895,0,0,1
E00001896,0,0,1
E00001897,0,0,1
E00001898,0,0,1
E00001899,0,0,1
E00001900,0,0,1
E00001901,0,0,1
E00001902,0,0,1
E00001903,0,0,1
E00001904,0,0,1
E00001905,0,0,1
E00001906,0,0,1
E00001907,0,0,1
E00001908,0,0,1
E00001909,0,0,1
E00001910,0,0,1
E00001911,0,0,1
E00001912,0,0,1
E00001913,0,0,1
E00001914,0,0,1
E00001915,0,0,1
E00001916,0,0,1
E00001917,0,0,1
E00001918,0,0,1
E00001919,0,0,1
E00001920,0,0,1
E00001921,0,0,1
E00001922,0,0,1
E00001923,0,0,1
E00001924,0,0,1
E00001925,0,0,1
E00001926,0,0,1
E00001927,0,0,1
E00001928,0,0,1
E00001929,0,0,1
E00001930,0,0,1
E00001931,0,0,1
E00001932,0,0,1
E00001933,0,0,1
E00001934,0,0,1
E00001935,0,0,1
E00001936,0,0,1
E00001937,0,0,1
E00001938,0,0,1
E00001939,0,0,1
E00001940,0,0,1
E00001941,0,0,1
E00001943,0,0,1
E00001944,0,0,1
E00001945,0,0,1
E00001946,0,0,1
E00001947,0,0,1
E00001948,0,0,1
E00001949,0,0,1
E00001950,0,0,1
E00001951,0,0,1
E00001952,0,0,1
E00001953,0,0,1
E00001954,0,0,1
E00001955,0,0,1
E00001956,0,0,1
E00001957,0,0,1
E00001958,0,0,1
E00001959,0,0,1
E00001960,0,0,1
E00001961,0,0,1
E00001962,0,0,1
E00001963,0,0,1
E00001964,0,0,1
E00001965,0,0,1
E00001966,0,0,1
E00001967,0,0,1
E00001968,0,0,1
E00001969,0,0,1
E00001970,0,0,1
E00001971,0,0,1
E00001972,0,0,1
E00001973,0,0,1
E00001974,0,0,1
E00001975,0,0,1
E00001976,0,0,1
E00001977,0,0,1
E00001978,0,0,1
E00001980,0,0,1
E00001981,0,0,1
E00001982,0,0,1
E00001983,0,0,1
E00001984,0,0,1
E00001985,0,0,1
E00001986,0,0,1
E00001987,0,0,1
E00001988,0,0,1
E00001989,0,0,1
E00001990,0,0,1
E00001991,0,0,1
E00001992,0,0,1
E00001993,0,0,1
E00001994,0,0,1
E00001995,0,0,1
E00001996,0,0,1
E00001997,0,0,1
E00001998,0,0,1
E00002000,0,0,1
E00002001,0,0,1
E00002002,0,0,1
E00002003,0,0,1
E00002004,0,0,1
E00002005,0,0,1
E00002006,0,0,1
E00002007,0,0,1
E00002008,0,0,1
E00002009,0,0,1
E00002010,0,0,1
E00002011,0,0,1
E00002012,0,0,1
E00002013,0,0,1
E00002014,0,0,1
E00002015,0,0,1
E00002016,0,0,1
E00002017,0,0,1
E00002018,0,0,1
E00002019,0,0,1
E00002020,0,0,1
E00002021,0,0,1
E00002022,0,0,1
E00002023,0,0,1
E00002024,0,0,1
E00002025,0,0,1
E00002026,0,0,1
E00002027,0,0,1
E00002028,0,0,1
E00002029,0,0,1
E00002030,0,0,1
E00002031,0,0,1
E00002032,0,0,1
E00002033,0,0,1
E00002034,0,0,1
E00002035,0,0,1
E00002036,0,0,1
E00002037,0,0,1
E00002038,0,0,1
E00002039,0,0,1
E00002040,0,0,1
E00002041,0,0,1
E00002042,0,0,1
E00002043,0,0,1
E00002044,0,0,1
E00002045,0,0,1
E00002046,0,0,1
E00002047,0,0,1
E00002048,0,0,1
E00002049,0,0,1
E00002050,0,0,1
E00002051,0,0,1
E00002052,0,0,1
E00002053,0,0,1
E00002054,0,0,1
E00002055,0,0,1
E00002056,0,0,1
E00002057,0,0,1
E00002058,0,0,1
E00002059,0,0,1
E00002060,0,0,1
E00002061,0,0,1
E00002062,0,0,1
E00002063,0,0,1
E00002064,0,0,1
E00002065,0,0,1
E00002066,0,0,1
E00002067,0,0,1
E00002068,0,0,1
E00002069,0,0,1
E00002070,0,0,1
E00002071,0,0,1
E00002072,0,0,1
E00002073,0,0,1
E00002074,0,0,1
E00002075,0,0,1
E00002076,0,0,1
E00002077,0,0,1
E00002078,0,0,1
E00002079,0,0,1
E00002080,0,0,1
E00002081,0,0,1
E00002082,0,0,1
E00002083,0,0,1
E00002084,0,0,1
E00002085,0,0,1
E00002086,0,0,1
E00002087,0,0,1
E00002088,0,0,1
E00002089,0,0,1
E00002090,0,0,1
E00002091,0,0,1
E00002092,0,0,1
E00002093,0,0,1
E00002094,0,0,1
E00002095,0,0,1
E00002096,0,0,1
E00002097,0,0,1
E00002098,0,0,1
E00002099,0,0,1
E00002100,0,0,1
E00002101,0,0,1
E00002102,0,0,1
E00002103,0,0,1
E00002104,0,0,1
E00002105,0,0,1
E00002106,0,0,1
E00002107,0,0,1
E00002108,0,0,1
E00002109,0,0,1
E00002110,0,0,1
E00002111,0,0,1
E00002112,0,0,1
E00002113,0,0,1
E00002114,0,0,1
E00002115,0,0,1
E00002116,0,0,1
E00002117,0,0,1
E00002118,0,0,1
E00002119,0,0,1
E00002120,0,0,1
E00002121,0,0,1
E00002122,0,0,1
E00002123,0,0,1
E00002124,0,0,1
E00002125,0,0,1
E00002126,0,0,1
E00002127,0,0,1
E00002128,0,0,1
E00002129,0,0,1
E00002130,0,0,1
E00002131,0,0,1
E00002132,0,0,1
E00002133,0,0,1
E00002134,0,0,1
E00002135,0,0,1
E00002136,0,0,1
E00002137,0,0,1
E00002138,0,0,1
E00002139,0,0,1
E00002140,0,0,1
E00002141,0,0,1
E00002142,0,0,1
E00002143,0,0,1
E00002144,0,0,1
E00002145,0,0,1
E00002146,0,0,1
E00002147,0,0,1
E00002148,0,0,1
E00002149,0,0,1
E00002150,0,0,1
E00002151,0,0,1
E00002152,0,0,1
E00002153,0,0,1
E00002154,0,0,1
E00002155,0,0,1
E00002156,0,0,1
E00002157,0,0,1
E00002158,0,0,1
E00002159,0,0,1
E00002160,0,0,1
E00002161,0,0,1
E00002162,0,0,1
E00002163,0,0,1
E00002164,0,0,1
E00002165,0,0,1
E00002166,0,0,1
E00002167,0,0,1
E00002168,0,0,1
E00002169,0,0,1
E00002170,0,0,1
E00002171,0,0,1
E00002172,0,0,1
E00002173,0,0,1
E00002174,0,0,1
E00002175,0,0,1
E00002176,0,0,1
E00002177,0,0,1
E00002178,0,0,1
E00002179,0,0,1
E00002180,0,0,1
E00002181,0,0,1
E00002182,0,0,1
E00002183,0,0,1
E00002184,0,0,1
E00002185,0,0,1
E00002186,0,0,1
E00002187,0,0,1
E00002188,0,0,1
E00002189,0,0,1
E00002190,0,0,1
E00002191,0,0,1
E00002192,0,0,1
E00002193,0,0,1
E00002194,0,0,1
E00002195,0,0,1
E00002196,0,0,1
E00002197,0,0,1
E00002198,0,0,1
E00002199,0,0,1
E00002200,0,0,1
E00002201,0,0,1
E00002202,0,0,1
E00002203,0,0,1
E00002204,0,0,1
E00002205,0,0,1
E00002206,0,0,1
E00002207,0,0,1
E00002208,0,0,1
E00002209,0,0,1
E00002210,0,0,1
E00002211,0,0,1
E00002212,0,0,1
E00002213,0,0,1
E00002214,0,0,1
E00002215,0,0,1
E00002216,0,0,1
E00002217,0,0,1
E00002218,0,0,1
E00002219,0,0,1
E00002220,0,0,1
E00002221,0,0,1
E00002222,0,0,1
E00002223,0,0,1
E00002224,0,0,1
E00002225,0,0,1
E00002226,0,0,1
E00002227,0,0,1
E00002228,0,0,1
E00002229,0,0,1
E00002230,0,0,1
E00002231,0,0,1
E00002232,0,0,1
E00002233,0,0,1
E00002234,0,0,1
E00002235,0,0,1
E00002236,0,0,1
E00002237,0,0,1
E00002238,0,0,1
E00002239,0,0,1
E00002240,0,0,1
E00002241,0,0,1
E00002242,0,0,1
E00002243,0,0,1
E00002244,0,0,1
E00002245,0,0,1
E00002246,0,0,1
E00002247,0,0,1
E00002248,0,0,1
E00002249,0,0,1
E00002250,0,0,1
E00002251,0,0,1
E00002252,0,0,1
E00002253,0,0,1
E00002254,0,0,1
E00002255,0,0,1
E00002256,0,0,1
E00002257,0,0,1
E00002258,0,0,1
E00002259,0,0,1
E00002260,0,0,1
E00002261,0,0,1
E00002262,0,0,1
E00002263,0,0,1
E00002264,0,0,1
E00002265,0,0,1
E00002266,0,0,1
E00002267,0,0,1
E00002268,0,0,1
E00002269,0,0,1
E00002270,0,0,1
E00002271,0,0,1
E00002272,0,0,1
E00002273,0,0,1
E00002274,0,0,1
E00002275,0,0,1
E00002276,0,0,1
E00002277,0,0,1
E00002279,0,0,1
E00002280,0,0,1
E00002281,0,0,1
E00002282,0,0,1
E00002283,0,0,1
E00002284,0,0,1
E00002285,0,0,1
E00002286,0,0,1
E00002287,0,0,1
E00002288,0,0,1
E00002289,0,0,1
E00002290,0,0,1
E00002291,0,0,1
E00002292,0,0,1
E00002293,0,0,1
E00002294,0,0,1
E00002295,0,0,1
E00002296,0,0,1
E00002297,0,0,1
E00002298,0,0,1
E00002299,0,0,1
E00002300,0,0,1
E00002301,0,0,1
E00002302,0,0,1
E00002303,0,0,1
E00002304,0,0,1
E00002305,0,0,1
E00002306,0,0,1
E00002307,0,0,1
E00002308,0,0,1
E00002309,0,0,1
E00002310,0,1,.96530002
E00002311,0,0,1
E00002312,0,0,1
E00002313,0,0,1
E00002314,0,0,1
E00002315,0,0,1
E00002316,0,0,1
E00002319,0,0,1
E00002321,0,0,1
E00002322,0,0,1
E00002323,0,0,1
E00002324,0,0,1
E00002325,0,0,1
E00002326,0,0,1
E00002327,0,0,1
E00002328,0,0,1
E00002329,0,2,.64313197
E00002330,0,0,1
E00002331,0,2,.56846797
E00002332,0,1,.86746502
E00002333,0,1,.76288003
E00002334,0,0,1
E00002335,0,1,.77065998
E00002336,0,1,.91117799
E00002337,0,0,1
E00002338,0,1,.988617
E00002339,0,0,1
E00002340,0,0,1
E00002341,0,0,1
E00002342,0,0,1
E00002343,0,0,1
E00002345,0,0,1
E00002346,0,0,1
E00002347,0,0,1
E00002348,0,0,1
E00002349,0,0,1
E00002350,0,0,1
E00002351,0,0,1
E00002352,0,0,1
E00002353,0,0,1
E00002354,0,0,1
E00002355,0,0,1
E00002356,0,0,1
E00002357,0,0,1
E00002358,0,0,1
E00002359,0,0,1
E00002360,0,0,1
E00002361,0,0,1
E00002362,0,0,1
E00002363,0,0,1
E00002364,0,0,1
E00002365,0,0,1
E00002366,0,0,1
E00002367,0,0,1
E00002368,0,0,1
E00002369,0,0,1
E00002370,0,0,1
E00002372,0,0,1
E00002373,0,0,1
E00002374,0,0,1
E00002375,0,0,1
E00002376,0,0,1
E00002377,0,0,1
E00002378,0,0,1
E00002379,0,0,1
E00002380,0,0,1
E00002381,0,0,1
E00002382,0,0,1
E00002383,0,0,1
E00002384,0,0,1
E00002385,0,0,1
E00002386,0,0,1
E00002387,0,0,1
E00002388,0,0,1
E00002389,0,0,1
E00002390,0,0,1
E00002391,0,0,1
E00002392,0,0,1
E00002393,0,0,1
E00002394,0,0,1
E00002395,0,0,1
E00002396,0,0,1
E00002397,0,0,1
E00002398,0,0,1
E00002399,0,0,1
E00002400,0,0,1
E00002401,0,0,1
E00002402,0,0,1
E00002403,0,0,1
E00002404,0,0,1
E00002405,0,0,1
E00002406,0,0,1
E00002407,0,0,1
E00002408,0,0,1
E00002409,0,0,1
E00002410,0,0,1
E00002411,0,0,1
E00002412,0,0,1
E00002413,0,0,1
E00002414,0,0,1
E00002415,0,0,1
E00002416,0,0,1
E00002417,0,0,1
E00002418,0,0,1
E00002419,0,0,1
E00002420,0,0,1
E00002421,0,0,1
E00002422,0,0,1
E00002423,0,0,1
E00002424,0,0,1
E00002425,0,0,1
E00002426,0,0,1
E00002427,0,0,1
E00002428,0,0,1
E00002429,0,0,1
E00002430,0,0,1
E00002431,0,0,1
E00002432,0,0,1
E00002433,0,0,1
E00002434,0,0,1
E00002435,0,0,1
E00002436,0,0,1
E00002437,0,0,1
E00002438,0,0,1
E00002439,0,0,1
E00002440,0,0,1
E00002441,0,0,1
E00002442,0,0,1
E00002443,0,0,1
E00002444,0,0,1
E00002445,0,0,1
E00002446,0,0,1
E00002447,0,0,1
E00002448,0,0,1
E00002449,0,0,1
E00002450,0,0,1
E00002451,0,0,1
E00002452,0,0,1
E00002453,0,0,1
E00002454,0,0,1
E00002455,0,0,1
E00002456,0,0,1
E00002457,0,0,1
E00002458,0,0,1
E00002459,0,0,1
E00002460,0,0,1
E00002461,0,0,1
E00002462,0,0,1
E00002463,0,0,1
E00002464,0,0,1
E00002465,0,0,1
E00002466,0,0,1
E00002467,0,0,1
E00002468,0,0,1
E00002469,0,0,1
E00002470,0,0,1
E00002471,0,0,1
E00002472,0,0,1
E00002473,0,0,1
E00002474,0,0,1
E00002475,0,0,1
E00002476,0,0,1
E00002477,0,0,1
E00002478,0,0,1
E00002479,0,0,1
E00002480,0,0,1
E00002481,0,0,1
E00002482,0,0,1
E00002483,0,0,1
E00002484,0,0,1
E00002485,0,0,1
E00002486,0,0,1
E00002487,0,0,1
E00002488,0,0,1
E00002489,0,0,1
E00002490,0,0,1
E00002491,0,0,1
E00002492,0,0,1
E00002493,0,0,1
E00002494,0,0,1
E00002495,0,0,1
E00002496,0,0,1
E00002497,0,0,1
E00002498,0,0,1
E00002499,0,0,1
E00002500,0,0,1
E00002501,0,0,1
E00002502,0,0,1
E00002503,0,0,1
E00002504,0,0,1
E00002505,0,0,1
E00002506,0,0,1
E00002507,0,0,1
E00002508,0,0,1
E00002509,0,0,1
E00002510,0,0,1
E00002511,0,0,1
E00002512,0,0,1
E00002513,0,0,1
E00002514,0,0,1
E00002515,0,0,1
E00002516,0,0,1
E00002517,0,0,1
E00002518,0,0,1
E00002519,0,0,1
E00002520,0,0,1
E00002521,0,0,1
E00002522,0,0,1
E00002523,0,0,1
E00002524,0,0,1
E00002525,0,0,1
E00002526,0,0,1
E00002527,0,0,1
E00002528,0,0,1
E00002529,0,0,1
E00002530,0,0,1
E00002531,0,1,.96314502
E00002532,0,1,.79742199
E00002533,1,2,.488482
E00002534,0,3,.54171097
E00002535,0,1,.88981098
E00002536,0,3,.63885897
E00002537,0,1,.628093
E00002538,1,3,.382422
E00002539,1,2,.370004
E00002540,0,1,.76555002
E00002541,0,1,.50474799
E00002542,0,1,.71670902
E00002544,1,3,.274764
E00002545,1,3,.085097998
E00002546,1,3,.398635
E00002547,1,3,.25308099
E00002548,1,3,.158995
E00002549,1,3,.31459901
E00002550,1,3,.36117601
E00002552,2,3,.31905201
E00002553,1,3,.45834199
E00002554,0,3,.60415101
E00002555,1,3,.43677899
E00002556,1,2,.47867599
E00002558,0,0,1
E00002559,0,0,1
E00002560,0,1,.90716201
E00002561,0,0,1
E00002562,0,2,.82677501
E00002563,0,1,.97907698
